tag60_unix_nanoseconds,packet_no,tag1128,tag9,tag35,tag49,tag75,tag34,tag52,tag60,tag5799,tag268,tag268_no,tag279,tag269,tag48,tag55,tag83,tag270,tag271,tag346,tag346_no,tag5797,tag37711,tag37705,tag37705_no,tag37,tag32,tag10,tag_pattern
1577370600059275397,2479,9,243,X,CME,20191226,3428436,20191226143000077293850,20191226143000059275397,00000001,1,1,0,2,149920,ZCH0,433621,388.0,1,2,1,2,21127108,2,1,703494303185,1,070,3
1577370600059275397,2479,9,243,X,CME,20191226,3428436,20191226143000077293850,20191226143000059275397,00000001,1,1,0,2,149920,ZCH0,433621,388.0,1,2,2,2,21127108,2,2,703494302380,1,070,3
1577370600061365851,2496,9,264,X,CME,20191226,3428517,20191226143000078821406,20191226143000061365851,00000001,1,1,0,2,149920,ZCH0,433628,388.0,2,3,1,2,21127110,3,1,703494303247,2,034,3
1577370600061365851,2496,9,264,X,CME,20191226,3428517,20191226143000078821406,20191226143000061365851,00000001,1,1,0,2,149920,ZCH0,433628,388.0,2,3,2,2,21127110,3,2,703494302380,1,034,3
1577370600061365851,2496,9,264,X,CME,20191226,3428517,20191226143000078821406,20191226143000061365851,00000001,1,1,0,2,149920,ZCH0,433628,388.0,2,3,3,2,21127110,3,3,703494302434,1,034,3
1577370600068946995,2525,9,308,X,CME,20191226,3428801,20191226143000085847865,20191226143000068946995,00000001,1,1,0,2,149920,ZCH0,433639,388.0,12,5,1,2,21127119,5,1,703494303613,12,136,3
1577370600068946995,2525,9,308,X,CME,20191226,3428801,20191226143000085847865,20191226143000068946995,00000001,1,1,0,2,149920,ZCH0,433639,388.0,12,5,2,2,21127119,5,2,703494302381,5,136,3
1577370600068946995,2525,9,308,X,CME,20191226,3428801,20191226143000085847865,20191226143000068946995,00000001,1,1,0,2,149920,ZCH0,433639,388.0,12,5,3,2,21127119,5,3,703494302434,5,136,3
1577370600068946995,2525,9,308,X,CME,20191226,3428801,20191226143000085847865,20191226143000068946995,00000001,1,1,0,2,149920,ZCH0,433639,388.0,12,5,4,2,21127119,5,4,703494301238,1,136,3
1577370600068946995,2525,9,308,X,CME,20191226,3428801,20191226143000085847865,20191226143000068946995,00000001,1,1,0,2,149920,ZCH0,433639,388.0,12,5,5,2,21127119,5,5,703494303236,1,136,3
1577370600069664813,2534,9,244,X,CME,20191226,3428813,20191226143000086108003,20191226143000069664813,00000001,1,1,0,2,149920,ZCH0,433645,387.75,1,2,1,2,21127120,2,1,703494303623,1,122,3
